Societe,Statement,Indicateur,Indicateur_raw,Cle_indicateur,Date,Annee,Periode,Valeur,Occurrence,Devise,Echelle,Type_donnee,Source
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2014-09-30,2014,9M,319721386.647,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2015-03-31,2015,T1,331326433.759,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2015-09-30,2015,9M,344546323.609,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2016-03-31,2016,T1,358508887.91,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2016-09-30,2016,9M,378274438.245,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2017-03-31,2017,T1,393542331.354,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2017-09-30,2017,9M,442541784.552,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2018-03-31,2018,T1,482206421.894,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2018-09-30,2018,9M,501001429.472,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2019-03-31,2019,T1,513854829.624,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2019-09-30,2019,9M,494931552.994,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2020-03-31,2020,T1,513129009.419,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2020-09-30,2020,9M,539365451.07,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2021-03-31,2021,T1,542100322.085,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2021-09-30,2021,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2022-03-31,2022,T1,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2022-09-30,2022,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2023-03-31,2023,T1,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2023-09-30,2023,9M,536814335.311,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2024-03-31,2024,T1,544510665.401,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2024-09-30,2024,9M,552120415.108,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Actif,Total des actifs non courants,Total des actifs non courants,totaldesactifsnoncourants,2025-03-31,2025,T1,563071103.104,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Actions propres,Actions propres,actionspropres,2024-03-31,2024,T1,-164217.595,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Actions propres,Actions propres,actionspropres,2024-09-30,2024,9M,-257930.53,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Actions propres,Actions propres,actionspropres,2025-03-31,2025,T1,-396245.628,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2005-09-30,2005,9M,10284336.834,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2006-03-31,2006,T1,10893391.846,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2006-09-30,2006,9M,10984885.872,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2007-03-31,2007,T1,11249198.43,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2007-09-30,2007,9M,11539365.622,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2008-03-31,2008,T1,11363082.034,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2008-09-30,2008,9M,11363082.034,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2009-03-31,2009,T1,11363082.034,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2009-09-30,2009,9M,11363082.034,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2010-03-31,2010,T1,14423810.967,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2010-09-30,2010,9M,17518548.017,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2011-03-31,2011,T1,19507383.929,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2011-09-30,2011,9M,21518318.017,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2012-03-31,2012,T1,24436930.517,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2012-09-30,2012,9M,27355543.017,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2013-03-31,2013,T1,38037145.282,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2013-09-30,2013,9M,48837432.017,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2014-03-31,2014,T1,58437535.625,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2014-09-30,2014,9M,67992307.034,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2015-03-31,2015,T1,73633470.294,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2015-09-30,2015,9M,79495555.459,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2016-03-31,2016,T1,83500208.884,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2016-09-30,2016,9M,87466308.884,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2017-03-31,2017,T1,99518284.575,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2017-09-30,2017,9M,111695339.884,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2018-03-31,2018,T1,117976656.63,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2018-09-30,2018,9M,123961454.884,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2019-03-31,2019,T1,135166452.122,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2019-09-30,2019,9M,146652177.459,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2020-03-31,2020,T1,146393850.034,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2020-09-30,2020,9M,150563539.017,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2021-03-31,2021,T1,154733228.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2021-09-30,2021,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2022-03-31,2022,T1,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2022-09-30,2022,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2023-03-31,2023,T1,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2023-09-30,2023,9M,8756137.134,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2024-03-31,2024,T1,8708771.134,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2024-09-30,2024,9M,8708771.134,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres capitaux propres,Autres capitaux propres,autrescapitauxpropres,2025-03-31,2025,T1,8708771.134,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2005-09-30,2005,9M,16974272.801,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2006-03-31,2006,T1,17385787.951,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2006-09-30,2006,9M,17508265.902,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2007-03-31,2007,T1,24432460.724,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2007-09-30,2007,9M,26070866.348,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2008-03-31,2008,T1,28206062.295,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2008-09-30,2008,9M,27409801.617,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2009-03-31,2009,T1,27787864.754,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2009-09-30,2009,9M,29366603.257,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2010-03-31,2010,T1,23102977.494,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2010-09-30,2010,9M,23541405.421,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2011-03-31,2011,T1,36371311.148,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2011-09-30,2011,9M,37433930.881,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2012-03-31,2012,T1,48151543.882,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2012-09-30,2012,9M,48350772.44,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2013-03-31,2013,T1,32772148.52,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2013-09-30,2013,9M,39316467.988,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2014-03-31,2014,T1,38558793.087,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2014-09-30,2014,9M,39428959.351,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2015-03-31,2015,T1,41336917.845,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2015-09-30,2015,9M,40236666.213,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2016-03-31,2016,T1,32517442.089,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2016-09-30,2016,9M,42989410.333,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2017-03-31,2017,T1,49616485.911,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2017-09-30,2017,9M,47409761.441,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2018-03-31,2018,T1,55143539.913,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2018-09-30,2018,9M,58529843.534,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2019-03-31,2019,T1,67827537.592,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2019-09-30,2019,9M,73188677.342,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2020-03-31,2020,T1,76721119.008,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2020-09-30,2020,9M,94261892.769,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2021-03-31,2021,T1,102625676.602,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2021-09-30,2021,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2022-03-31,2022,T1,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2022-09-30,2022,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2023-03-31,2023,T1,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2023-09-30,2023,9M,104292471.346,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2024-03-31,2024,T1,113843732.367,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2024-09-30,2024,9M,126818817.095,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs courants,Autres passifs courants,autrespassifscourants,2025-03-31,2025,T1,128214494.348,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2005-09-30,2005,9M,25239168.106,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2006-03-31,2006,T1,26070352.051,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2006-09-30,2006,9M,26718031.021,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2007-03-31,2007,T1,27185822.303,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2007-09-30,2007,9M,27564887.025,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2008-03-31,2008,T1,28169133.01,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2008-09-30,2008,9M,28706433.696,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2009-03-31,2009,T1,29168070.693,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2009-09-30,2009,9M,29836280.605,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2010-03-31,2010,T1,30612199.64,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2010-09-30,2010,9M,31507010.764,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2011-03-31,2011,T1,32438134.873,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2011-09-30,2011,9M,33488855.782,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2012-03-31,2012,T1,34980600.781,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2012-09-30,2012,9M,36744125.719,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2013-03-31,2013,T1,37789806.005,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2013-09-30,2013,9M,38466999.114,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2014-03-31,2014,T1,39420403.856,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2014-09-30,2014,9M,40656890.008,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2015-03-31,2015,T1,41801469.482,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2015-09-30,2015,9M,43144613.173,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2016-03-31,2016,T1,44390930.903,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2016-09-30,2016,9M,46296323.939,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2017-03-31,2017,T1,49124750.853,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2017-09-30,2017,9M,51454711.1,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2018-03-31,2018,T1,53999489.478,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2018-09-30,2018,9M,56587353.35,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2019-03-31,2019,T1,58701117.1,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2019-09-30,2019,9M,61536524.33,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2020-03-31,2020,T1,63975792.368,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2020-09-30,2020,9M,66103672.25,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2021-03-31,2021,T1,68098960.208,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2021-09-30,2021,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2022-03-31,2022,T1,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2022-09-30,2022,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2023-03-31,2023,T1,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2023-09-30,2023,9M,84305097.073,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2024-03-31,2024,T1,87966253.823,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2024-09-30,2024,9M,91052767.698,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Autres passifs financiers,Autres passifs financiers,autrespassifsfinanciers,2025-03-31,2025,T1,94775451.758,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2005-09-30,2005,9M,48000000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2006-03-31,2006,T1,49988950.276,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2006-09-30,2006,9M,52000000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2007-03-31,2007,T1,53988950.276,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2007-09-30,2007,9M,56000000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2008-03-31,2008,T1,56000000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2008-09-30,2008,9M,56000000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2009-03-31,2009,T1,56000000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2009-09-30,2009,9M,56000000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Bilan - Passif,Capital social,Capital social,capitalsocial,2010-03-31,2010,T1,58486187.845,1,TND,unite,Estime,augmentation (estimation trimestrielle)
